order_id;order_date;ship_date;ship_mode;customer_id
CA-2015-134117;17.12.2015;19.12.2015;Second Class;PG-18895
CA-2014-130918;22.08.2014;24.08.2014;Second Class;JP-15520
CA-2016-159023;03.11.2016;05.11.2016;First Class;NW-18400
CA-2017-111717;10.10.2017;16.10.2017;Standard Class;SW-20245
CA-2014-154592;07.12.2014;08.12.2014;First Class;EH-14005
CA-2014-128622;15.11.2014;17.11.2014;Second Class;SC-20260
CA-2017-148355;24.12.2017;28.12.2017;Standard Class;NC-18535
CA-2014-132913;24.12.2014;26.12.2014;First Class;AS-10090
CA-2017-150910;22.12.2017;28.12.2017;Standard Class;JL-15130
CA-2014-156790;08.08.2014;10.08.2014;Second Class;VG-21790
CA-2014-126480;20.09.2014;24.09.2014;Standard Class;HG-14965
CA-2017-105620;25.12.2017;28.12.2017;First Class;JH-15430
CA-2017-150266;25.11.2017;30.11.2017;Standard Class;RO-19780
CA-2016-157280;05.11.2016;07.11.2016;First Class;LW-17125
CA-2017-106691;06.11.2017;12.11.2017;Standard Class;CC-12370
CA-2016-134180;03.11.2016;07.11.2016;Standard Class;JP-16135
CA-2014-166730;30.12.2014;01.01.2015;First Class;DD-13570
CA-2017-157469;02.12.2017;07.12.2017;Standard Class;ES-14080
CA-2017-122308;24.03.2017;28.03.2017;Standard Class;MV-17485
US-2014-149034;19.11.2014;21.11.2014;First Class;RD-19900
CA-2017-159226;25.04.2017;27.04.2017;Second Class;RL-19615
CA-2017-156622;23.11.2017;26.11.2017;First Class;JP-15460
CA-2014-119529;03.11.2014;05.11.2014;Second Class;DM-13345
CA-2015-150413;19.10.2015;24.10.2015;Second Class;CS-11860
CA-2014-108182;06.02.2014;10.02.2014;Second Class;DL-13315
CA-2016-110898;06.03.2016;12.03.2016;Standard Class;LC-16870
CA-2015-123092;03.12.2015;07.12.2015;Standard Class;JG-15115
US-2015-128587;24.12.2015;30.12.2015;Standard Class;HM-14860
US-2017-139577;01.10.2017;06.10.2017;Standard Class;TN-21040
CA-2017-159100;16.10.2017;21.10.2017;Standard Class;VP-21760
CA-2014-109043;15.08.2014;17.08.2014;First Class;CS-12355
US-2017-116491;11.11.2017;13.11.2017;First Class;PG-18820
CA-2017-122763;20.03.2017;20.03.2017;Same Day;HG-14845
CA-2017-137785;13.05.2017;17.05.2017;Standard Class;MH-18115
CA-2014-133389;22.06.2014;22.06.2014;Same Day;TB-21280
CA-2014-103807;02.12.2014;09.12.2014;Standard Class;EM-13825
CA-2015-102855;05.04.2015;06.04.2015;Same Day;JF-15415
CA-2017-107825;18.11.2017;18.11.2017;Same Day;NB-18655
CA-2017-106047;12.07.2017;18.07.2017;Standard Class;CS-11860
CA-2017-127803;19.05.2017;23.05.2017;Standard Class;ND-18460
CA-2015-137071;20.12.2015;21.12.2015;First Class;ED-13885
CA-2016-121447;21.02.2016;22.02.2016;First Class;EA-14035
CA-2017-143084;18.03.2017;22.03.2017;Standard Class;BP-11050
CA-2016-131639;17.12.2016;23.12.2016;Standard Class;NS-18640
CA-2016-161361;26.03.2016;28.03.2016;Second Class;MV-17485
CA-2014-100706;16.12.2014;18.12.2014;Second Class;LE-16810
CA-2015-129525;15.11.2015;20.11.2015;Standard Class;VP-21760
US-2016-141880;22.08.2016;23.08.2016;First Class;TC-21475
CA-2015-165799;29.06.2015;02.07.2015;First Class;SG-20470
CA-2016-102127;26.06.2016;02.07.2016;Standard Class;VP-21760
US-2016-152415;17.09.2016;22.09.2016;Standard Class;PO-18865
CA-2014-138198;18.07.2014;23.07.2014;Standard Class;JL-15130
CA-2017-128041;01.09.2017;01.09.2017;Same Day;RW-19540
CA-2017-105823;22.06.2017;26.06.2017;Standard Class;RB-19465
CA-2014-152268;02.09.2014;07.09.2014;Standard Class;SC-20095
CA-2015-148873;01.10.2015;05.10.2015;Standard Class;EM-13960
CA-2015-166492;07.04.2015;10.04.2015;First Class;RP-19390
CA-2017-157420;21.11.2017;21.11.2017;Same Day;HZ-14950
CA-2016-117121;17.12.2016;21.12.2016;Standard Class;AB-10105
CA-2014-138177;19.09.2014;24.09.2014;Standard Class;ND-18460
CA-2014-114335;28.09.2014;03.10.2014;Standard Class;XP-21865
CA-2015-168760;22.09.2015;26.09.2015;Second Class;MM-18280
CA-2016-168830;07.11.2016;13.11.2016;Standard Class;ML-17395
CA-2017-137463;16.12.2017;20.12.2017;Second Class;KM-16225
CA-2014-124513;21.09.2014;25.09.2014;Standard Class;SL-20155
CA-2015-165554;18.05.2015;22.05.2015;Standard Class;AJ-10780
CA-2014-141838;26.03.2014;31.03.2014;Second Class;DK-12835
CA-2017-117009;22.09.2017;28.09.2017;Standard Class;BK-11260
CA-2015-128993;12.09.2015;17.09.2015;Second Class;CC-12670
CA-2015-160227;02.11.2015;04.11.2015;First Class;ED-13885
CA-2015-149097;20.10.2015;24.10.2015;Standard Class;SV-20785
CA-2016-132304;14.06.2016;18.06.2016;Standard Class;AR-10825
CA-2015-136420;20.11.2015;21.11.2015;First Class;CS-12250
CA-2016-101623;28.02.2016;06.03.2016;Standard Class;RR-19525
US-2014-151015;14.10.2014;20.10.2014;Standard Class;BD-11500
CA-2017-152968;26.05.2017;30.05.2017;Standard Class;BM-11785
CA-2016-150077;04.02.2016;10.02.2016;Standard Class;MS-17365
CA-2016-106278;02.09.2016;05.09.2016;Second Class;BM-11140
CA-2017-147550;04.12.2017;05.12.2017;First Class;KE-16420
CA-2015-136105;12.06.2015;16.06.2015;Standard Class;SZ-20035
CA-2016-142524;04.09.2016;08.09.2016;Standard Class;MB-18085
CA-2014-136336;21.04.2014;26.04.2014;Standard Class;DB-13555
US-2015-136259;05.11.2015;08.11.2015;First Class;CB-12415
US-2014-124625;03.11.2014;07.11.2014;Standard Class;SP-20650
CA-2016-108105;16.02.2016;23.02.2016;Standard Class;GW-14605
CA-2017-166898;11.09.2017;13.09.2017;Second Class;KH-16630
CA-2017-169005;02.11.2017;06.11.2017;Standard Class;BG-11035
CA-2015-104038;06.02.2015;08.02.2015;First Class;LO-17170
CA-2016-126102;10.09.2016;12.09.2016;Second Class;DV-13465
CA-2016-143406;26.09.2016;30.09.2016;Standard Class;LR-17035
CA-2015-150308;15.12.2015;20.12.2015;Standard Class;RR-19525
CA-2016-131093;17.09.2016;20.09.2016;Second Class;TS-21610
US-2017-148831;13.10.2017;15.10.2017;First Class;AH-10210
CA-2015-162950;28.06.2015;03.07.2015;Second Class;DW-13585
US-2015-132836;01.06.2015;05.06.2015;Standard Class;AJ-10945
US-2014-158365;12.04.2014;17.04.2014;Standard Class;SV-20785
CA-2017-152933;12.10.2017;16.10.2017;Standard Class;MG-17650
CA-2015-163181;07.11.2015;12.11.2015;Standard Class;AB-10105
CA-2015-132941;25.05.2015;28.05.2015;First Class;MM-18280
CA-2014-132010;13.10.2014;15.10.2014;First Class;MA-17995
CA-2016-135461;07.02.2016;10.02.2016;Second Class;EB-13975
CA-2017-153045;19.01.2017;24.01.2017;Second Class;NS-18505
US-2016-155971;06.06.2016;12.06.2016;Standard Class;RB-19795
CA-2017-122007;18.03.2017;20.03.2017;Second Class;JK-15325
CA-2017-162250;24.11.2017;24.11.2017;Same Day;PR-18880
US-2016-158288;26.11.2016;28.11.2016;Second Class;EH-13945
CA-2016-128916;18.08.2016;20.08.2016;Second Class;MA-17560
CA-2015-157028;28.11.2015;03.12.2015;Standard Class;MA-17995
CA-2017-112473;25.05.2017;01.06.2017;Standard Class;JL-15505
US-2017-147655;04.09.2017;05.09.2017;First Class;AS-10045
CA-2016-130911;24.03.2016;26.03.2016;Second Class;DC-12850
CA-2017-100055;28.05.2017;01.06.2017;Standard Class;MD-17860
CA-2015-157805;31.08.2015;04.09.2015;Standard Class;RH-19510
CA-2016-124254;12.04.2016;17.04.2016;Standard Class;TB-21175
CA-2014-123400;02.02.2014;09.02.2014;Standard Class;EB-13930
CA-2014-106971;02.09.2014;08.09.2014;Standard Class;BM-11785
CA-2017-123029;30.09.2017;02.10.2017;Second Class;BT-11530
CA-2016-139409;05.09.2016;07.09.2016;First Class;FW-14395
US-2017-166688;20.05.2017;26.05.2017;Standard Class;RD-19480
CA-2015-126970;20.09.2015;24.09.2015;Standard Class;TP-21130
US-2016-165505;23.01.2016;27.01.2016;Standard Class;CB-12535
US-2014-157070;01.06.2014;06.06.2014;Standard Class;QJ-19255
US-2015-106873;24.09.2015;29.09.2015;Second Class;KM-16720
CA-2016-132990;01.08.2016;03.08.2016;Second Class;KM-16660
CA-2014-102645;23.01.2014;28.01.2014;Standard Class;IM-15055
CA-2014-134215;04.08.2014;08.08.2014;Standard Class;ML-17395
CA-2016-118934;09.08.2016;14.08.2016;Standard Class;GH-14410
CA-2016-160108;08.12.2016;12.12.2016;Standard Class;AG-10900
CA-2015-164007;08.06.2015;12.06.2015;Standard Class;MG-17695
CA-2016-100300;24.06.2016;26.06.2016;Second Class;MJ-17740
CA-2016-140571;15.03.2016;19.03.2016;Standard Class;SJ-20125
US-2016-155768;01.12.2016;01.12.2016;Same Day;LB-16795
CA-2017-119424;12.06.2017;14.06.2017;Second Class;SB-20185
CA-2016-118178;19.03.2016;24.03.2016;Standard Class;CC-12610
CA-2016-166618;14.11.2016;18.11.2016;Standard Class;DP-13000
CA-2017-156776;07.08.2017;11.08.2017;Standard Class;JL-15505
US-2015-130512;21.08.2015;25.08.2015;Standard Class;SM-20320
CA-2015-141810;02.11.2015;07.11.2015;Standard Class;BB-10990
CA-2014-146843;30.11.2014;06.12.2014;Standard Class;PB-19150
CA-2014-103310;10.05.2014;15.05.2014;Standard Class;GM-14680
CA-2016-152688;17.10.2016;20.10.2016;First Class;NR-18550
CA-2016-153836;30.10.2016;03.11.2016;Standard Class;EH-13765
CA-2016-104689;01.12.2016;05.12.2016;Standard Class;FH-14365
CA-2016-146423;21.04.2016;21.04.2016;Same Day;BT-11680
CA-2017-140781;03.08.2017;07.08.2017;Standard Class;AB-10105
CA-2017-141747;03.08.2017;08.08.2017;Second Class;SC-20230
CA-2017-142776;11.12.2017;14.12.2017;Second Class;RS-19870
CA-2015-167479;14.03.2015;19.03.2015;Standard Class;AI-10855
CA-2014-144071;08.12.2014;15.12.2014;Standard Class;DJ-13420
US-2017-120908;30.09.2017;02.10.2017;First Class;BF-10975
CA-2016-152646;21.11.2016;26.11.2016;Standard Class;TH-21235
CA-2017-103765;24.11.2017;30.11.2017;Standard Class;JG-15310
US-2017-118157;14.11.2017;17.11.2017;First Class;AW-10930
US-2015-164238;16.08.2015;20.08.2015;Standard Class;JW-15955
CA-2017-103212;13.10.2017;14.10.2017;First Class;MH-18025
CA-2017-121160;04.11.2017;04.11.2017;Same Day;FM-14290
CA-2017-140515;19.03.2017;24.03.2017;Standard Class;GZ-14545
CA-2014-153619;03.11.2014;03.11.2014;Same Day;TC-21535
CA-2017-133718;23.07.2017;26.07.2017;First Class;TB-21520
CA-2014-148383;27.12.2014;31.12.2014;Standard Class;RP-19390
CA-2016-126732;02.09.2016;06.09.2016;Standard Class;LR-16915
CA-2017-138156;11.02.2017;14.02.2017;First Class;MM-17260
CA-2017-110310;27.10.2017;02.11.2017;Standard Class;NB-18655
CA-2014-113271;09.07.2014;14.07.2014;Standard Class;DS-13030
CA-2017-130106;22.05.2017;26.05.2017;Standard Class;VF-21715
CA-2016-127761;10.11.2016;14.11.2016;Standard Class;SW-20275
CA-2016-105354;02.12.2016;06.12.2016;Standard Class;PW-19030
CA-2017-155712;02.03.2017;08.03.2017;Standard Class;KD-16615
CA-2017-102309;23.09.2017;25.09.2017;Second Class;DO-13645
CA-2014-168368;11.02.2014;15.02.2014;Second Class;GA-14725
CA-2017-167976;11.11.2017;14.11.2017;Second Class;JL-15505
CA-2017-111388;02.09.2017;02.09.2017;Same Day;SU-20665
CA-2015-124499;09.10.2015;13.10.2015;Standard Class;FM-14380
US-2017-128118;24.11.2017;01.12.2017;Standard Class;MY-17380
CA-2014-125759;08.02.2014;09.02.2014;First Class;NM-18445
CA-2015-151869;25.09.2015;25.09.2015;Same Day;CS-11950
US-2017-102183;21.08.2017;28.08.2017;Standard Class;PK-19075
CA-2016-100510;12.05.2016;17.05.2016;Standard Class;HM-14860
CA-2017-146983;02.09.2017;06.09.2017;Standard Class;AH-10210
US-2014-134054;10.10.2014;10.10.2014;Same Day;FC-14335
CA-2016-113236;26.05.2016;29.05.2016;Second Class;CP-12085
CA-2017-122539;01.12.2017;05.12.2017;Standard Class;SC-20305
CA-2016-166772;20.09.2016;24.09.2016;Standard Class;HJ-14875
US-2017-152898;11.09.2017;15.09.2017;Standard Class;CB-12025
CA-2016-160486;30.12.2016;04.01.2017;Standard Class;EH-14185
CA-2017-102218;02.09.2017;04.09.2017;Second Class;LW-17215
CA-2014-161032;18.11.2014;23.11.2014;Standard Class;MK-17905
CA-2015-102778;21.11.2015;24.11.2015;First Class;JH-15820
CA-2017-154011;19.06.2017;26.06.2017;Standard Class;DB-13270
US-2017-165456;30.11.2017;03.12.2017;First Class;TB-21625
CA-2014-111857;23.04.2014;26.04.2014;Second Class;NM-18445
CA-2014-163650;23.09.2014;25.09.2014;First Class;TT-21220
CA-2017-124114;02.03.2017;02.03.2017;Same Day;RS-19765
US-2017-116505;17.11.2017;21.11.2017;Second Class;TB-21625
CA-2017-161340;28.05.2017;01.06.2017;Standard Class;AM-10360
US-2015-163433;18.04.2015;22.04.2015;Second Class;MP-17965
CA-2015-137603;19.09.2015;24.09.2015;Standard Class;MH-17290
CA-2014-128237;25.03.2014;30.03.2014;Standard Class;CA-12265
US-2016-102141;26.08.2016;31.08.2016;Standard Class;KD-16615
CA-2017-148642;06.03.2017;12.03.2017;Standard Class;DW-13540
CA-2015-111948;11.11.2015;11.11.2015;Same Day;AG-10495
CA-2016-161907;05.04.2016;09.04.2016;Standard Class;JH-16180
CA-2017-124940;21.02.2017;26.02.2017;Standard Class;DK-13090
US-2017-108343;20.07.2017;25.07.2017;Standard Class;AR-10825
US-2016-111563;04.11.2016;08.11.2016;Standard Class;SM-20005
CA-2017-121853;23.09.2017;29.09.2017;Standard Class;DB-13660
US-2017-130687;07.09.2017;10.09.2017;First Class;PF-19225
CA-2015-164497;28.11.2015;30.11.2015;First Class;AJ-10945
US-2015-153283;12.11.2015;18.11.2015;Standard Class;EB-14110
CA-2016-108056;29.09.2016;03.10.2016;Standard Class;ES-14080
CA-2017-127726;11.09.2017;13.09.2017;Second Class;SS-20410
CA-2017-110198;01.05.2017;02.05.2017;First Class;AG-10900
CA-2017-130715;16.09.2017;20.09.2017;Standard Class;CY-12745
CA-2014-155264;19.10.2014;22.10.2014;Second Class;RP-19270
CA-2016-119123;13.03.2016;18.03.2016;Standard Class;DB-13360
CA-2017-109085;17.02.2017;20.02.2017;First Class;CK-12325
CA-2016-114860;22.12.2016;28.12.2016;Standard Class;DN-13690
CA-2016-159009;23.09.2016;27.09.2016;Standard Class;DP-13105
CA-2017-148411;24.09.2017;26.09.2017;First Class;RO-19780
CA-2015-110324;01.12.2015;05.12.2015;Standard Class;MA-17560
CA-2016-168046;25.01.2016;28.01.2016;Second Class;JD-15895
CA-2017-111591;21.03.2017;25.03.2017;Standard Class;PS-18970
US-2014-166828;22.08.2014;25.08.2014;First Class;JF-15415
CA-2014-108147;08.06.2014;13.06.2014;Standard Class;RD-19480
CA-2016-154998;07.04.2016;09.04.2016;First Class;ES-14080
CA-2017-113460;07.11.2017;09.11.2017;Second Class;KN-16390
CA-2015-111339;29.05.2015;31.05.2015;First Class;VP-21760
CA-2017-102820;07.05.2017;11.05.2017;Standard Class;CS-11950
CA-2016-149671;05.06.2016;09.06.2016;Standard Class;KB-16600
CA-2015-126347;14.12.2015;19.12.2015;Second Class;AJ-10945
CA-2017-108756;25.12.2017;29.12.2017;Standard Class;PO-18865
CA-2017-155362;17.12.2017;21.12.2017;Standard Class;DP-13105
CA-2016-117625;10.05.2016;15.05.2016;Standard Class;GM-14500
CA-2014-154158;23.12.2014;27.12.2014;Second Class;CC-12670
CA-2017-100433;11.08.2017;16.08.2017;Standard Class;SJ-20125
CA-2017-163097;27.08.2017;31.08.2017;Standard Class;SF-20200
US-2017-127292;19.01.2017;23.01.2017;Standard Class;RM-19375
CA-2015-163734;19.06.2015;24.06.2015;Standard Class;KM-16375
CA-2017-162474;13.03.2017;16.03.2017;First Class;FH-14275
CA-2015-130848;25.10.2015;25.10.2015;Same Day;DG-13300
CA-2014-125997;20.09.2014;23.09.2014;First Class;MW-18220
CA-2016-103128;11.11.2016;15.11.2016;Standard Class;SC-20845
CA-2015-167696;16.09.2015;21.09.2015;Standard Class;BD-11500
CA-2014-159814;24.06.2014;28.06.2014;Standard Class;LP-17080
CA-2016-105459;12.08.2016;17.08.2016;Second Class;NP-18700
CA-2017-141663;13.04.2017;17.04.2017;Standard Class;DP-13105
CA-2014-152618;14.03.2014;17.03.2014;First Class;RB-19465
CA-2017-162789;22.09.2017;24.09.2017;Second Class;LC-17140
US-2017-110149;10.12.2017;13.12.2017;First Class;WB-21850
CA-2016-108959;10.03.2016;14.03.2016;Second Class;MH-17785
CA-2015-164777;27.01.2015;29.01.2015;First Class;SC-20305
CA-2016-132017;26.09.2016;27.09.2016;First Class;MH-17620
CA-2015-127824;18.10.2015;22.10.2015;Standard Class;JC-15775
CA-2014-148285;27.10.2014;01.11.2014;Standard Class;RD-19810
CA-2017-152926;02.10.2017;04.10.2017;Second Class;SC-20695
CA-2014-145254;23.07.2014;27.07.2014;Standard Class;NC-18535
CA-2014-116246;12.09.2014;17.09.2014;Second Class;LW-17215
CA-2016-160479;15.09.2016;20.09.2016;Standard Class;AH-10585
CA-2014-167486;27.11.2014;01.12.2014;Standard Class;JO-15145
CA-2014-152100;11.05.2014;16.05.2014;Standard Class;VW-21775
CA-2015-166219;28.08.2015;01.09.2015;Standard Class;BP-11185
CA-2015-111864;19.06.2015;19.06.2015;Same Day;PP-18955
CA-2015-119627;17.08.2015;23.08.2015;Standard Class;SC-20725
CA-2015-160787;25.09.2015;25.09.2015;Same Day;BM-11785
CA-2017-107853;26.05.2017;31.05.2017;Standard Class;CD-11920
CA-2017-126144;31.07.2017;05.08.2017;Standard Class;GM-14680
US-2014-154655;12.10.2014;17.10.2014;Standard Class;BP-11050
CA-2014-100391;25.05.2014;29.05.2014;Standard Class;BW-11065
CA-2014-165477;29.12.2014;31.12.2014;Second Class;RE-19405
CA-2017-165904;07.04.2017;11.04.2017;Standard Class;HR-14770
CA-2015-104052;01.03.2015;02.03.2015;First Class;TP-21565
CA-2015-168277;29.05.2015;03.06.2015;Standard Class;KB-16315
CA-2016-158617;22.09.2016;28.09.2016;Standard Class;AC-10660
CA-2017-136882;27.05.2017;03.06.2017;Standard Class;DN-13690
US-2016-148957;17.09.2016;23.09.2016;Standard Class;CC-12430
CA-2014-140032;08.09.2014;13.09.2014;Standard Class;TS-21340
CA-2017-145506;03.06.2017;07.06.2017;Standard Class;MO-17800
CA-2015-129546;28.09.2015;05.10.2015;Standard Class;RP-19855
CA-2016-140977;16.06.2016;19.06.2016;Second Class;JL-15175
CA-2017-151855;27.05.2017;03.06.2017;Standard Class;BW-11110
CA-2014-138240;09.10.2014;14.10.2014;Standard Class;SJ-20500
CA-2014-101833;17.11.2014;22.11.2014;Second Class;FG-14260
CA-2014-100867;19.10.2014;24.10.2014;Standard Class;EH-14125
US-2017-109610;25.11.2017;30.11.2017;Second Class;BS-11590
CA-2014-156545;27.02.2014;03.03.2014;First Class;JS-16030
CA-2014-109127;21.12.2014;25.12.2014;Standard Class;JC-15775
CA-2016-126858;19.11.2016;23.11.2016;Standard Class;JM-15265
CA-2017-102925;05.11.2017;10.11.2017;Second Class;CD-12280
CA-2015-100818;31.05.2015;05.06.2015;Second Class;JM-15265
CA-2014-126193;07.09.2014;14.09.2014;Standard Class;SS-20410
CA-2017-150504;06.11.2017;12.11.2017;Standard Class;HG-14845
CA-2015-158351;20.06.2015;24.06.2015;Second Class;BC-11125
CA-2014-122679;22.07.2014;28.07.2014;Standard Class;AB-10255
CA-2016-164770;02.12.2016;04.12.2016;Second Class;MY-18295
CA-2017-130505;12.10.2017;12.10.2017;Same Day;NF-18385
US-2017-125213;11.12.2017;13.12.2017;First Class;NB-18655
CA-2015-156566;01.10.2015;04.10.2015;First Class;EM-13960
US-2016-102232;05.08.2016;11.08.2016;Standard Class;MF-17665
CA-2017-111738;03.01.2017;07.01.2017;Standard Class;CM-12385
CA-2017-163188;07.11.2017;07.11.2017;Same Day;EC-14050
CA-2016-105207;03.01.2016;08.01.2016;Standard Class;BO-11350
US-2016-123610;12.05.2016;16.05.2016;Standard Class;VM-21835
CA-2017-118213;05.11.2017;07.11.2017;First Class;AB-10060
CA-2016-149237;26.05.2016;30.05.2016;Standard Class;CM-12235
US-2015-158589;20.11.2015;24.11.2015;Standard Class;KW-16570
CA-2016-101329;22.04.2016;29.04.2016;Standard Class;MM-17920
CA-2016-113607;14.10.2016;18.10.2016;Standard Class;PW-19030
CA-2014-149104;05.04.2014;07.04.2014;Second Class;RD-19900
CA-2016-105263;06.08.2016;11.08.2016;Standard Class;LM-17065
CA-2014-130575;14.12.2014;16.12.2014;First Class;CS-11845
CA-2017-142461;30.05.2017;03.06.2017;Second Class;KT-16480
CA-2016-125220;14.10.2016;19.10.2016;Standard Class;BE-11410
CA-2014-100293;14.03.2014;18.03.2014;Standard Class;NF-18475
CA-2014-154165;17.02.2014;24.02.2014;Standard Class;DL-13315
CA-2015-123939;24.08.2015;26.08.2015;Second Class;MS-17710
US-2017-104451;08.05.2017;12.05.2017;Second Class;MM-18055
CA-2016-101189;04.02.2016;09.02.2016;Standard Class;JB-15400
CA-2014-169446;19.12.2014;25.12.2014;Standard Class;SG-20605
CA-2017-156958;05.12.2017;06.12.2017;First Class;PB-18805
CA-2017-101637;24.03.2017;25.03.2017;Same Day;AC-10615
CA-2017-111759;08.07.2017;12.07.2017;Standard Class;MR-17545
CA-2017-102729;26.10.2017;31.10.2017;Standard Class;BF-11215
CA-2016-116596;27.10.2016;31.10.2016;Standard Class;BW-11200
CA-2017-124191;12.06.2017;14.06.2017;Second Class;TS-21610
CA-2016-148747;25.09.2016;27.09.2016;First Class;AS-10045
US-2017-169488;07.09.2017;09.09.2017;First Class;AA-10375
CA-2015-135727;11.05.2015;16.05.2015;Second Class;PS-18970
CA-2015-135251;06.08.2015;10.08.2015;Standard Class;RP-19270
CA-2014-166590;29.10.2014;02.11.2014;Standard Class;NC-18625
CA-2016-131744;18.06.2016;20.06.2016;Second Class;SC-20770
CA-2015-160864;03.05.2015;06.05.2015;First Class;NF-18595
CA-2015-147690;10.11.2015;14.11.2015;Standard Class;SC-20020
CA-2015-163923;30.05.2015;03.06.2015;Standard Class;BD-11560
CA-2016-125724;22.09.2016;27.09.2016;Standard Class;SM-20950
CA-2015-111612;28.11.2015;02.12.2015;Standard Class;EB-14110
